idx,meci_type
0568_3,Ethylidene_Bent
0750_2,Twist
0245_3,Ethylidene_Bent
0038_2,Twist
0347_4,0341_3
0516_5,Twist
0414_2,Twist
0886_2,Twist
0530_6,Ethylidene_Bent
0451_2,CC_Dissociation
0669_3,Ethylidene_Straight
0080_2,Twist
0144_3,H_Dissociation
0595_3,Twist
0101_3,Twist
0339_2,CC_Dissociation
0840_4,Twist
0497_4,Twist
0921_2,H_Dissociation
0162_2,Ethylidene_Straight
0127_2,H_Dissociation
0432_3,Ethylidene_Bent
0477_3,Twist
0575_4,Ethylidene_Bent
0530_4,Ethylidene_Bent
0159_4,Twist
0588_4,Ethylidene_Straight
0263_2,Ethylidene_Bent
0818_3,Twist
0226_2,Twist
0776_3,Ethylidene_Straight
0674_4,Ethylidene_Bent
0631_4,Ethylidene_Straight
0146_3,Twist
0905_3,Ethylidene_Straight
0597_3,Ethylidene_Straight
0103_3,CC_Dissociation
0940_3,Ethylidene_Bent
0239_5,Ethylidene_Straight
0328_8,Ethylidene_Bent
0842_4,Twist
0495_4,Ethylidene_Bent
0044_4,Twist
0807_4,Twist
0551_5,Ethylidene_Bent
0416_2,Twist
0884_2,Ethylidene_Straight
0453_2,Twist
0082_2,Ethylidene_Bent
0247_3,Twist
0879_2,Twist
0300_4,Ethylidene_Bent
0794_4,Ethylidene_Bent
0281_5,Ethylidene_Bent
0717_2,Ethylidene_Bent
0383_2,Ethylidene_Straight
0752_2,Twist
0007_2,H_Dissociation
0844_2,Ethylidene_Bent
0493_2,Twist
0042_2,Twist
0801_2,Ethylidene_Straight
0378_4,Ethylidene_Bent
0628_5,Ethylidene_Straight
0186_3,Ethylidene_Bent
0512_3,Twist
0306_2,Twist
0343_2,Ethylidene_Straight
0792_2,Ethylidene_Straight
0938_3,H_Dissociation
0781_8,Twist
0241_5,Twist
0385_4,Twist
0656_3,H_Dissociation
0287_3,Twist
0613_3,Ethylidene_Straight
0075_9,Ethylidene_Bent
0860_3,Ethylidene_Bent
0023_3,H_Dissociation
0825_3,Ethylidene_Bent
0066_3,Twist
0573_2,Ethylidene_Straight
0536_2,Twist
0649_4,H_Dissociation_Ethylidene
0672_2,Twist
0637_2,Ethylidene_Bent
0770_5,Ethylidene_Straight
0548_4,Ethylidene_Straight
0548_5,Ethylidene_Bent
0770_4,Ethylidene_Bent
0672_3,Twist
0322_2,Twist
0367_2,H_Dissociation
0018_4,Ethylidene_Bent
0649_5,Ethylidene_Straight
0573_3,H_Dissociation
0536_3,Ethylidene_Straight
0023_2,Twist
0066_2,Twist
0825_2,Ethylidene_Bent
0927_5,Ethylidene_Straight
0075_8,Twist
0319_4,Ethylidene_Bent
0287_2,Twist
0656_2,Ethylidene_Straight
0613_2,H_Dissociation
0385_5,Twist
0241_4,Twist
0792_3,Ethylidene_Bent
0343_3,Ethylidene_Bent
0557_2,Ethylidene_Bent
0186_2,Ethylidene_Bent
0512_2,Twist
0628_4,Ethylidene_Bent
0591_4,Ethylidene_Straight
0946_4,Ethylidene_Bent
0007_3,Ethylidene_Straight
0801_3,Ethylidene_Bent
0042_3,Twist
0717_3,Ethylidene_Bent
0752_3,Twist
0383_3,H_Dissociation
0281_4,Twist
0650_4,Ethylidene_Bent
0247_2,Twist
0696_2,Ethylidene_Straight
0884_3,H_Dissociation
0416_3,Ethylidene_Bent
0453_3,Twist
0551_4,Twist
0180_4,Ethylidene_Bent
0328_9,Ethylidene_Bent
0239_4,Ethylidene_Bent
0044_5,Twist
0495_5,CC_Dissociation
0597_2,Ethylidene_Bent
0905_2,H_Dissociation
0146_2,Twist
0940_2,Ethylidene_Bent
0103_2,CC_Dissociation
0631_5,HH_Dissociation
0409_4,H_Dissociation
0733_2,Ethylidene_Bent
0776_2,Ethylidene_Bent
0818_2,H_Dissociation
0263_3,Ethylidene_Bent
0226_3,Twist
0361_4,Twist
0530_5,Ethylidene_Bent
0432_2,Ethylidene_Straight
0477_2,Ethylidene_Bent
0127_3,H_Dissociation
0073_3,Ethylidene_Bent
0830_3,Ethylidene_Straight
0036_3,Twist
0875_3,Ethylidene_Bent
0951_7,0341_3
0349_5,Ethylidene_Bent
0171_4,Ethylidene_Straight
0421_5,Ethylidene_Bent
0523_2,Twist
0566_2,H_Dissociation
0909_2,Twist
0720_5,H_Dissociation
0518_4,H_Dissociation
0622_2,Ethylidene_Straight
0888_3,Twist
0667_2,H_Dissociation
0110_5,Ethylidene_Bent
0328_4,Ethylidene_Straight
0486_2,Ethylidene_Straight
0814_2,Ethylidene_Bent
0057_2,Twist
0851_2,Ethylidene_Bent
0012_2,H_Dissociation
0507_3,Twist
0193_3,Twist
0542_3,Ethylidene_Bent
0440_4,Ethylidene_Straight
0091_4,Ethylidene_Bent
0405_4,Ethylidene_Bent
0029_4,Ethylidene_Bent
0211_5,H_Dissociation
0356_2,Twist
0787_2,H_Dissociation
0313_2,Twist
0606_3,H_Dissociation
0722_7,Ethylidene_Bent
0643_3,Twist
0857_4,Ethylidene_Straight
0955_3,Ethylidene_Bent
0116_3,Twist
0910_3,Twist
0153_3,Ethylidene_Bent
0582_3,Ethylidene_Bent
0446_2,H_Dissociation
0097_2,Twist
0403_2,Twist
0891_2,Twist
0739_4,Twist
0195_5,Twist
0781_4,Ethylidene_Bent
0829_2,Ethylidene_Bent
0683_3,Ethylidene_Bent
0396_2,Ethylidene_Straight
0702_2,Ethylidene_Straight
0600_5,Ethylidene_Straight
0645_5,Ethylidene_Bent
0132_2,Twist
0177_2,Ethylidene_Straight
0934_2,CC_Dissociation
0927_8,Ethylidene_Straight
0075_5,Ethylidene_Bent
0956_11,Ethylidene_Bent
0208_4,Ethylidene_Bent
0560_4,Twist
0389_5,Ethylidene_Bent
0462_3,Twist
0233_2,Ethylidene_Bent
0276_2,Twist
0624_4,Twist
0763_3,Twist
0726_3,Ethylidene_Bent
0763_2,Twist
0726_2,Twist
0088_4,Ethylidene_Bent
0374_4,Twist
0848_2,Twist
0233_3,Ethylidene_Bent
0276_3,Twist
0462_2,Ethylidene_Bent
0427_2,Twist
0389_4,H_Dissociation
0560_5,Ethylidene_Bent
0075_4,Ethylidene_Bent
0208_5,Ethylidene_Bent
0873_4,Ethylidene_Straight
0956_10,Ethylidene_Bent
0132_3,Twist
0934_3,CC_Dissociation
0177_3,Ethylidene_Straight
0600_4,Ethylidene_Straight
0645_4,Twist
0396_3,Ethylidene_Bent
0702_3,Twist
0217_2,Ethylidene_Bent
0252_2,Twist
0683_2,H_Dissociation
0829_3,Ethylidene_Bent
0781_5,Ethylidene_Bent
0168_4,Ethylidene_Bent
0739_5,H_Dissociation
0544_4,Twist
0195_4,Twist
0097_3,Twist
0446_3,H_Dissociation
0891_3,Twist
0403_3,0341_3
0116_2,Twist
0955_2,Ethylidene_Bent
0582_2,Ethylidene_Bent
0153_2,Twist
0910_2,Twist
0857_5,Ethylidene_Straight
0722_6,Ethylidene_Bent
0606_2,H_Dissociation
0292_2,Twist
0643_2,Twist
0313_3,Ethylidene_Bent
0211_4,H_Dissociation
0254_4,Twist
0678_4,Ethylidene_Straight
0440_5,Ethylidene_Straight
0507_2,Twist
0542_2,Ethylidene_Straight
0193_2,Twist
0057_3,Twist
0814_3,Ethylidene_Straight
0012_3,Ethylidene_Bent
0851_3,Ethylidene_Bent
0328_5,Ethylidene_Bent
0110_4,Ethylidene_Straight
0584_4,Ethylidene_Bent
0155_4,Twist
0888_2,Twist
0622_3,Ethylidene_Bent
0667_3,Ethylidene_Straight
0518_5,Ethylidene_Bent
0720_4,H_Dissociation
0499_4,HH_Dissociation
0372_2,Ethylidene_Straight
0909_3,Twist
0337_2,Twist
0523_3,Twist
0566_3,H_Dissociation
0421_4,Ethylidene_Bent
0349_4,Ethylidene_Straight
0830_2,H_Dissociation
0073_2,Twist
0951_6,0341_3
0875_2,Ethylidene_Bent
0036_2,Twist
0055_3,Ethylidene_Bent
0816_3,Twist
0484_3,Ethylidene_Straight
0853_3,Ethylidene_Straight
0228_2,H_Dissociation
0951_4,Ethylidene_Bent
0914_4,Ethylidene_Straight
0895_5,H_Dissociation
0407_5,Ethylidene_Bent
0505_2,Ethylidene_Straight
0540_2,Ethylidene_Straight
0778_3,Ethylidene_Straight
0191_2,Ethylidene_Bent
0785_3,Twist
0354_3,Twist
0129_2,Twist
0311_3,Ethylidene_Bent
0256_4,H_Dissociation
0687_4,Ethylidene_Straight
0604_2,Twist
0290_2,Twist
0479_3,Twist
0552_10,Ethylidene_Bent
0641_2,Twist
0249_3,Twist
0698_3,H_Dissociation
0832_2,H_Dissociation
0071_2,H_Dissociation
0877_2,Ethylidene_Straight
0034_2,Ethylidene_Straight
0328_7,Ethylidene_Straight
0719_2,Twist
0521_3,Twist
0564_3,Ethylidene_Straight
0370_2,Ethylidene_Bent
0599_3,Ethylidene_Bent
0148_3,Twist
0335_2,CC_Dissociation
0620_3,Ethylidene_Bent
0418_2,Twist
0665_3,Twist
0767_4,Ethylidene_Straight
0722_4,Ethylidene_Bent
0077_4,Twist
0032_4,0322_3
0308_2,Ethylidene_Straight
0936_3,Ethylidene_Bent
0175_3,Ethylidene_Straight
0289_3,Twist
0460_2,Twist
0425_2,H_Dissociation
0527_5,Ethylidene_Bent
0562_5,Ethylidene_Straight
0376_4,Ethylidene_Straight
0009_2,CC_Dissociation
0231_3,Twist
0781_7,Ethylidene_Bent
0645_6,Ethylidene_Straight
0559_3,Ethylidene_Straight
0761_2,Twist
0188_3,Twist
0724_2,Ethylidene_Straight
0956_12,Ethylidene_Straight
0114_2,Ethylidene_Straight
0208_7,Ethylidene_Bent
0957_2,Twist
0369_3,Ethylidene_Bent
0075_6,Ethylidene_Bent
0580_2,Twist
0151_2,Ethylidene_Straight
0482_5,Ethylidene_Bent
0503_4,Ethylidene_Straight
0197_4,Ethylidene_Bent
0095_3,Ethylidene_Bent
0444_3,Twist
0893_3,Ethylidene_Straight
0639_2,Twist
0215_2,Twist
0250_2,Twist
0068_3,Twist
0352_5,Twist
0602_4,H_Dissociation
0647_4,Twist
0745_3,Twist
0394_3,Ethylidene_Bent
0700_3,Twist
0538_2,Twist
0394_2,Ethylidene_Straight
0745_2,Twist
0538_3,Twist
0700_2,Twist
0352_4,Twist
0215_3,Twist
0068_2,CC_Dissociation
0250_3,Twist
0444_2,Twist
0095_2,Ethylidene_Straight
0401_2,Twist
0639_3,Twist
0893_2,Ethylidene_Straight
0503_5,Ethylidene_Straight
0197_5,Ethylidene_Straight
0482_4,H_Dissociation
0810_4,Ethylidene_Bent
0208_6,Ethylidene_Bent
0956_13,Ethylidene_Straight
0151_3,Ethylidene_Straight
0580_3,Twist
0075_7,Ethylidene_Straight
0369_2,Ethylidene_Straight
0761_3,Twist
0559_2,H_Dissociation
0645_7,Ethylidene_Straight
0724_3,H_Dissociation
0231_2,Twist
0781_6,Ethylidene_Bent
0274_2,Twist
0527_4,Ethylidene_Straight
0562_4,Ethylidene_Bent
0658_2,Twist
0460_3,Twist
0289_2,Twist
0425_3,H_Dissociation
0308_3,Ethylidene_Straight
0130_2,Twist
0175_2,Twist
0936_2,Ethylidene_Bent
0767_5,Ethylidene_Bent
0722_5,Ethylidene_Bent
0620_2,Twist
0665_2,Twist
0148_2,Twist
0599_2,Ethylidene_Bent
0521_2,Twist
0719_3,Twist
0564_2,Twist
0071_3,H_Dissociation
0698_2,H_Dissociation
0249_2,Twist
0328_6,Ethylidene_Straight
0877_3,Ethylidene_Straight
0136_4,Ethylidene_Bent
0930_4,Twist
0604_3,Twist
0641_3,Twist
0479_2,Twist
0290_3,Twist
0743_4,Ethylidene_Bent
0868_4,Ethylidene_Bent
0687_5,Ethylidene_Bent
0256_5,H_Dissociation
0354_2,Twist
0785_2,Ethylidene_Straight
0311_2,H_Dissociation
0129_3,Twist
0191_3,Ethylidene_Bent
0778_2,Ethylidene_Bent
0540_3,Twist
0407_4,Ethylidene_Straight
0895_4,Ethylidene_Bent
0951_5,Ethylidene_Straight
0484_2,Ethylidene_Bent
0853_2,Ethylidene_Bent
0010_2,Twist
0523_4,Twist
0464_3,Ethylidene_Straight
0619_2,Twist
0421_3,Ethylidene_Bent
0853_6,Ethylidene_Straight
0134_2,Twist
0349_3,Ethylidene_Bent
0171_2,Twist
0932_2,H_Dissociation
0875_5,Ethylidene_Straight
0622_4,Ethylidene_Straight
0765_3,Ethylidene_Bent
0720_3,Ethylidene_Bent
0518_2,H_Dissociation
0235_2,Ethylidene_Straight
0499_3,Ethylidene_Straight
0270_2,Twist
0909_4,Twist
0263_8,Ethylidene_Straight
0440_2,Ethylidene_Bent
0091_2,Ethylidene_Straight
0678_3,Ethylidene_Straight
0405_2,0032_5
0897_2,Twist
0814_4,Ethylidene_Straight
0146_9,CC_Dissociation
0057_4,Twist
0851_4,H_Dissociation
0953_3,CC_Dissociation
0110_3,Ethylidene_Straight
0328_2,Ethylidene_Bent
0916_3,Ethylidene_Straight
0249_6,Twist
0155_3,Twist
0584_3,Ethylidene_Bent
0579_3,Ethylidene_Straight
0390_2,Twist
0741_2,Twist
0704_2,Twist
0029_2,Twist
0211_3,H_Dissociation
0685_3,Ethylidene_Bent
0254_3,Twist
0739_2,Twist
0195_3,CC_Dissociation
0544_3,Twist
0097_4,Twist
0891_4,Twist
0582_5,Ethylidene_Bent
0480_2,Ethylidene_Straight
0269_3,Twist
0812_2,Twist
0051_2,Twist
0857_2,Ethylidene_Bent
0308_7,Ethylidene_Bent
0014_2,H_Dissociation
0600_3,Ethylidene_Straight
0438_2,H_Dissociation
0645_3,Twist
0294_3,Ethylidene_Straight
0396_4,Ethylidene_Straight
0683_5,Ethylidene_Bent
0350_2,Ethylidene_Bent
0168_3,Ethylidene_Bent
0781_2,Ethylidene_Straight
0315_2,Twist
0462_5,Ethylidene_Bent
0525_2,Twist
0560_2,H_Dissociation
0389_3,H_Dissociation
0095_6,Ethylidene_Bent
0758_3,Ethylidene_Straight
0075_3,Ethylidene_Bent
0836_3,H_Dissociation
0151_7,Ethylidene_Bent
0873_3,Ethylidene_Straight
0208_2,Ethylidene_Bent
0132_4,Twist
0177_4,Ethylidene_Bent
0934_4,CC_Dissociation
0624_2,Twist
0459_3,Ethylidene_Bent
0088_3,Ethylidene_Straight
0661_2,Twist
0374_3,Twist
0109_2,Twist
0331_3,Ethylidene_Straight
0233_4,Ethylidene_Bent
0276_4,Twist
0233_5,Ethylidene_Straight
0374_2,Twist
0331_2,Twist
0624_3,Twist
0088_2,H_Dissociation
0459_2,H_Dissociation
0726_4,Ethylidene_Straight
0934_5,CC_Dissociation
0177_5,Ethylidene_Straight
0151_6,Ethylidene_Bent
0836_2,H_Dissociation
0208_3,Ethylidene_Bent
0873_2,Twist
0030_2,Twist
0525_3,Twist
0758_2,Ethylidene_Straight
0095_7,Ethylidene_Straight
0389_2,H_Dissociation
0560_3,Twist
0462_4,Twist
0781_3,Twist
0168_2,Ethylidene_Bent
0315_3,Twist
0683_4,Ethylidene_Bent
0396_5,Ethylidene_Bent
0438_3,H_Dissociation
0600_2,Ethylidene_Bent
0294_2,Ethylidene_Straight
0645_2,Twist
0812_3,Ethylidene_Bent
0269_2,H_Dissociation
0480_3,Twist
0308_6,Ethylidene_Bent
0857_3,0341_3
0582_4,Ethylidene_Straight
0153_4,Ethylidene_Bent
0097_5,Twist
0739_3,Twist
0544_2,Twist
0195_2,CC_Dissociation
0211_2,H_Dissociation
0029_3,Ethylidene_Straight
0254_2,Twist
0685_2,Ethylidene_Bent
0606_4,H_Dissociation
0741_3,Twist
0390_3,Twist
0579_2,H_Dissociation
0704_3,Twist
0328_3,Ethylidene_Straight
0110_2,Twist
0953_2,Twist
0584_2,Ethylidene_Bent
0155_2,Twist
0916_2,Twist
0146_8,CC_Dissociation
0814_5,Ethylidene_Bent
0851_5,H_Dissociation
0542_4,Ethylidene_Bent
0678_2,Twist
0091_3,Ethylidene_Bent
0440_3,Ethylidene_Bent
0897_3,Twist
0405_3,H_Dissociation
0263_9,Ethylidene_Bent
0235_3,H_Dissociation
0048_2,Twist
0499_2,Ethylidene_Straight
0765_2,Twist
0290_6,Ethylidene_Straight
0518_3,H_Dissociation
0720_2,H_Dissociation
0830_4,H_Dissociation
0875_4,Ethylidene_Straight
0134_3,Twist
0228_6,Ethylidene_Bent
0798_2,Ethylidene_Straight
0932_3,H_Dissociation
0171_3,Twist
0349_2,Ethylidene_Straight
0464_2,Ethylidene_Straight
0421_2,Ethylidene_Bent
0540_4,Ethylidene_Straight
0191_4,Ethylidene_Straight
0442_3,Twist
0895_3,Ethylidene_Bent
0407_3,Ethylidene_Straight
0875_6,Ethylidene_Straight
0112_2,Ethylidene_Straight
0951_2,H_Dissociation
0586_2,Twist
0157_2,H_Dissociation
0914_2,Twist
0853_5,Ethylidene_Bent
0228_4,Ethylidene_Bent
0604_4,Ethylidene_Straight
0290_4,Ethylidene_Bent
0743_3,H_Dissociation
0392_3,Ethylidene_Bent
0213_2,Twist
0868_3,Twist
0256_2,Ethylidene_Straight
0687_2,Ethylidene_Bent
0129_4,Ethylidene_Straight
0311_5,H_Dissociation
0466_2,Twist
0423_2,Ethylidene_Straight
0249_5,Twist
0071_4,Twist
0877_4,Ethylidene_Bent
0136_3,Ethylidene_Bent
0930_3,Twist
0173_3,Twist
0767_2,Twist
0722_2,Ethylidene_Straight
0599_5,Ethylidene_Bent
0148_5,Twist
0809_2,Twist
0272_3,H_Dissociation
0527_3,Ethylidene_Bent
0562_3,Ethylidene_Straight
0460_4,Twist
0308_4,Ethylidene_Straight
0834_2,Twist
0077_2,Twist
0871_2,CC_Dissociation
0032_2,Twist
0626_3,Twist
0663_3,Twist
0761_4,Ethylidene_Straight
0376_2,H_Dissociation
0333_2,Twist
0095_5,Ethylidene_Straight
0893_5,Ethylidene_Bent
0639_4,Twist
0503_2,Twist
0546_2,H_Dissociation
0462_6,Ethylidene_Straight
0197_2,Twist
0810_3,Ethylidene_Bent
0482_3,H_Dissociation
0016_3,H_Dissociation
0855_3,Ethylidene_Bent
0151_4,Twist
0602_2,Twist
0296_2,H_Dissociation
0647_2,Twist
0929_2,Twist
0352_3,Twist
0215_4,Ethylidene_Bent
0352_2,Twist
0929_3,Ethylidene_Bent
0783_2,Twist
0317_2,Twist
0602_3,Twist
0647_3,Twist
0151_5,Ethylidene_Straight
0369_4,Ethylidene_Bent
0934_6,CC_Dissociation
0482_2,H_Dissociation
0177_6,Ethylidene_Straight
0810_2,Twist
0053_2,H_Dissociation
0855_2,Twist
0016_2,H_Dissociation
0503_3,Ethylidene_Bent
0197_3,Ethylidene_Straight
0546_3,Ethylidene_Bent
0095_4,Ethylidene_Straight
0893_4,Ethylidene_Bent
0376_3,Ethylidene_Straight
0333_3,Ethylidene_Bent
0231_4,Twist
0188_4,Twist
0761_5,Ethylidene_Straight
0626_2,Twist
0663_2,Ethylidene_Straight
0077_3,Twist
0834_3,Ethylidene_Bent
0032_3,Twist
0871_3,CC_Dissociation
0308_5,Ethylidene_Straight
0653_10,Ethylidene_Straight
0460_5,Twist
0527_2,Twist
0562_2,Ethylidene_Straight
0237_2,Twist
0272_2,H_Dissociation
0148_4,Twist
0599_4,Ethylidene_Bent
0620_4,Ethylidene_Straight
0665_4,Twist
0767_3,Twist
0722_3,Ethylidene_Bent
0136_2,Ethylidene_Straight
0814_6,Ethylidene_Straight
0173_2,Twist
0930_2,Twist
0698_4,H_Dissociation
0249_4,Twist
0877_5,Ethylidene_Bent
0564_4,H_Dissociation
0423_3,Ethylidene_Bent
0785_4,Twist
0311_4,H_Dissociation
0129_5,Twist
0868_2,Twist
0213_3,Ethylidene_Straight
0687_3,0032_5
0256_3,H_Dissociation
0392_2,H_Dissociation
0743_2,H_Dissociation
0706_2,CC_Dissociation
0604_5,Twist
0479_4,Twist
0290_5,Ethylidene_Bent
0816_4,Twist
0055_4,Ethylidene_Straight
0228_5,Ethylidene_Bent
0853_4,Ethylidene_Bent
0951_3,Ethylidene_Straight
0112_3,H_Dissociation
0914_3,Ethylidene_Bent
0157_3,H_Dissociation
0586_3,Ethylidene_Straight
0442_2,Twist
0093_2,CC_Dissociation
0407_2,Ethylidene_Bent
0895_2,Ethylidene_Bent
0778_4,Ethylidene_Bent
0368_3,H_Dissociation
0913_2,Twist
0150_2,Ethylidene_Bent
0956_2,Ethylidene_Straight
0115_2,H_Dissociation
0483_5,CC_Dissociation
0547_4,Twist
0502_4,Ethylidene_Bent
0638_2,Twist
0400_3,Twist
0094_3,Twist
0445_3,Ethylidene_Straight
0759_6,CC_Dissociation
0251_2,Ethylidene_Straight
0069_3,Twist
0680_2,Ethylidene_Bent
0214_2,Ethylidene_Straight
0839_9,Ethylidene_Bent
0928_4,Ethylidene_Bent
0353_5,Twist
0539_2,Ethylidene_Straight
0395_3,Twist
0835_4,Twist
0174_3,Ethylidene_Straight
0268_6,Ethylidene_Straight
0131_3,Twist
0309_2,Ethylidene_Bent
0424_2,Ethylidene_Bent
0461_2,Ethylidene_Bent
0288_3,Twist
0659_3,H_Dissociation
0563_5,Ethylidene_Straight
0332_4,0904_3
0377_4,Twist
0275_3,Twist
0008_2,Ethylidene_Bent
0230_3,H_Dissociation
0725_2,Twist
0558_3,Twist
0189_3,H_Dissociation
0760_2,Ethylidene_Straight
0662_5,Twist
0035_2,Ethylidene_Straight
0876_2,H_Dissociation
0248_3,Twist
0070_2,Ethylidene_Straight
0833_2,Twist
0699_3,Twist
0565_3,Twist
0718_2,Twist
0520_3,Twist
0422_4,Ethylidene_Bent
0273_5,Ethylidene_Bent
0334_2,Twist
0598_3,Twist
0371_2,Ethylidene_Straight
0664_3,Ethylidene_Bent
0621_3,Ethylidene_Bent
0419_2,H_Dissociation
0723_4,H_Dissociation
0852_3,H_Dissociation
0011_3,Twist
0229_2,H_Dissociation
0817_3,0341_3
0054_3,Ethylidene_Straight
0485_3,H_Dissociation
0587_4,Twist
0915_4,Twist
0950_4,CC_Dissociation
0552_8,Ethylidene_Bent
0443_5,Ethylidene_Straight
0541_2,Ethylidene_Straight
0190_2,Ethylidene_Bent
0779_3,Ethylidene_Straight
0504_2,CC_Dissociation
0128_2,CC_Dissociation
0310_3,Twist
0784_3,Twist
0257_4,Ethylidene_Straight
0686_4,Ethylidene_Bent
0653_8,Ethylidene_Straight
0393_5,Ethylidene_Straight
0478_3,Twist
0291_2,Twist
0640_2,Twist
0605_2,Twist
0291_3,Twist
0478_2,Twist
0605_3,Twist
0393_4,Ethylidene_Straight
0653_9,Ethylidene_Straight
0742_4,CC_Dissociation
0686_5,Twist
0257_5,Ethylidene_Straight
0310_2,Twist
0355_2,Ethylidene_Bent
0784_2,Twist
0779_2,H_Dissociation
0190_3,Ethylidene_Straight
0541_3,Ethylidene_Bent
0504_3,CC_Dissociation
0406_4,Ethylidene_Bent
0894_4,Twist
0443_4,Twist
0552_9,Ethylidene_Bent
0950_5,CC_Dissociation
0229_3,H_Dissociation
0011_2,Twist
0852_2,H_Dissociation
0485_2,H_Dissociation
0054_2,Ethylidene_Bent
0817_2,Twist
0723_5,Twist
0664_2,Ethylidene_Straight
0419_3,H_Dissociation
0621_2,Ethylidene_Straight
0334_3,Twist
0149_2,H_Dissociation
0371_3,H_Dissociation
0598_2,Twist
0273_4,Ethylidene_Bent
0565_2,Twist
0520_2,Twist
0718_3,Twist
0876_3,Ethylidene_Bent
0035_3,Ethylidene_Bent
0699_2,Twist
0833_3,0322_3
0248_2,Ethylidene_Straight
0931_4,Ethylidene_Straight
0662_4,Twist
0627_4,Ethylidene_Bent
0189_2,Ethylidene_Bent
0558_2,Ethylidene_Bent
0275_2,Twist
0780_6,Twist
0230_2,H_Dissociation
0008_3,Twist
0332_5,Ethylidene_Straight
0563_4,H_Dissociation
0659_2,Ethylidene_Bent
0288_2,Twist
0461_3,Ethylidene_Bent
0937_2,Twist
0481_6,Ethylidene_Straight
0174_2,Ethylidene_Bent
0309_3,Ethylidene_Straight
0131_2,Ethylidene_Bent
0835_5,Twist
0539_3,Twist
0701_2,Twist
0395_2,Twist
0744_2,Twist
0353_4,Twist
0928_5,Ethylidene_Bent
0839_8,Ethylidene_Bent
0680_3,Ethylidene_Straight
0069_2,Twist
0251_3,Twist
0214_3,Twist
0400_2,Twist
0892_2,Twist
0638_3,Ethylidene_Bent
0759_7,CC_Dissociation
0445_2,Twist
0094_2,Twist
0547_5,Twist
0502_5,Ethylidene_Bent
0483_4,Twist
0913_3,Twist
0368_2,H_Dissociation
0115_3,H_Dissociation
0956_3,Ethylidene_Bent
0483_6,CC_Dissociation
0935_2,Twist
0176_2,Ethylidene_Bent
0133_2,Ethylidene_Straight
0759_5,CC_Dissociation
0502_7,Ethylidene_Straight
0426_3,Twist
0277_2,Ethylidene_Bent
0232_2,H_Dissociation
0849_3,Ethylidene_Straight
0108_4,Ethylidene_Straight
0625_4,Ethylidene_Straight
0727_3,Ethylidene_Bent
0762_3,Twist
0015_4,Ethylidene_Bent
0268_5,Ethylidene_Straight
0481_4,Ethylidene_Bent
0911_3,Twist
0583_3,Ethylidene_Straight
0117_3,Ethylidene_Bent
0954_3,Ethylidene_Bent
0402_2,Ethylidene_Straight
0890_2,Twist
0013_19,CC_Dissociation
0447_2,Twist
0563_6,Ethylidene_Bent
0096_2,Twist
0194_5,Twist
0738_4,Ethylidene_Bent
0780_4,Twist
0828_2,Twist
0253_3,CC_Dissociation
0703_2,Ethylidene_Bent
0397_2,Ethylidene_Straight
0662_6,Ethylidene_Bent
0746_2,Twist
0644_5,Ethylidene_Straight
0710_8,CC_Dissociation
0601_5,Ethylidene_Bent
0585_5,Ethylidene_Bent
0952_5,Ethylidene_Straight
0329_4,Ethylidene_Bent
0013_2,CC_Dissociation
0850_2,Ethylidene_Straight
0487_2,Twist
0056_2,Twist
0815_2,Ethylidene_Bent
0192_3,Ethylidene_Bent
0543_3,Twist
0506_3,H_Dissociation
0441_4,Ethylidene_Straight
0312_2,Twist
0357_2,Ethylidene_Straight
0786_2,Twist
0273_6,Ethylidene_Bent
0642_3,Twist
0293_3,H_Dissociation
0705_4,Ethylidene_Bent
0740_4,Ethylidene_Straight
0874_3,Ethylidene_Straight
0037_3,Twist
0950_7,CC_Dissociation
0831_3,Twist
0933_4,Ethylidene_Straight
0618_4,Ethylidene_Bent
0567_2,Twist
0443_6,Ethylidene_Straight
0522_2,Twist
0336_3,H_Dissociation
0908_2,Ethylidene_Bent
0373_3,Twist
0234_4,Ethylidene_Straight
0721_5,Ethylidene_Straight
0764_5,Ethylidene_Bent
0666_2,Twist
0623_2,Ethylidene_Straight
0666_3,Ethylidene_Bent
0623_3,Ethylidene_Bent
0889_2,Twist
0721_4,H_Dissociation
0764_4,Ethylidene_Bent
0498_4,Ethylidene_Bent
0234_5,Ethylidene_Bent
0336_2,H_Dissociation
0373_2,Twist
0908_3,Ethylidene_Bent
0443_7,Ethylidene_Bent
0567_3,CC_Dissociation
0522_3,Twist
0420_4,Ethylidene_Straight
0465_4,0341_3
0933_5,Ethylidene_Bent
0950_6,CC_Dissociation
0037_2,H_Dissociation
0874_2,Ethylidene_Bent
0072_2,Twist
0831_2,Twist
0759_14,CC_Dissociation
0705_5,Ethylidene_Straight
0578_4,Ethylidene_Bent
0293_2,H_Dissociation
0642_2,Twist
0607_2,H_Dissociation
0312_3,Ethylidene_Bent
0273_7,Ethylidene_Straight
0357_3,Ethylidene_Bent
0684_4,Twist
0210_4,Ethylidene_Bent
0679_4,Twist
0543_2,Twist
0192_2,Ethylidene_Bent
0506_2,H_Dissociation
0850_3,Ethylidene_Straight
0013_3,Twist
0815_3,Ethylidene_Straight
0056_3,Twist
0487_3,Ethylidene_Bent
0585_4,H_Dissociation
0952_4,Ethylidene_Bent
0644_4,Ethylidene_Bent
0601_4,Ethylidene_Straight
0710_9,CC_Dissociation
0703_3,Ethylidene_Straight
