idx,meci_type
0193_3,Twist
0542_3,Ethylidene
0440_4,Ethylidene
0091_4,Ethylidene
0405_4,Ethylidene
0029_4,Ethylidene
0211_5,H Dissociation
0356_2,Twist
0787_2,H Dissociation
0313_2,Twist
0606_3,H Dissociation
0722_7,Ethylidene
0643_3,Twist
0857_4,Ethylidene
0955_3,Ethylidene
0116_3,Twist
0910_3,Twist
0153_3,Ethylidene
0582_3,Ethylidene
0446_2,H Dissociation
0097_2,Twist
0403_2,Twist
0891_2,Twist
0739_4,Twist
0195_5,Twist
0781_4,Ethylidene
0829_2,Ethylidene
0683_3,Ethylidene
0252_3,Twist
0396_2,Ethylidene
0702_2,Ethylidene
0600_5,Ethylidene
0645_5,Ethylidene
0132_2,Twist
0177_2,Ethylidene
0934_2,CC Dissociation
0927_8,Ethylidene
0075_5,Ethylidene
0956_11,Ethylidene
0208_4,Ethylidene
0560_4,Twist
0389_5,Ethylidene
0462_3,Twist
0233_2,Ethylidene
0276_2,Twist
0624_4,Twist
0763_3,Twist
0726_3,Ethylidene
0763_2,Twist
0726_2,Twist
0088_4,Ethylidene
0374_4,Twist
0848_2,Twist
0233_3,Ethylidene
0276_3,Twist
0462_2,Ethylidene
0427_2,Twist
0389_4,H Dissociation
0560_5,Ethylidene
0075_4,Ethylidene
0208_5,Ethylidene
0873_4,Ethylidene
0956_10,Ethylidene
0132_3,Twist
0934_3,CC Dissociation
0177_3,Ethylidene
0600_4,Ethylidene
0645_4,Twist
0396_3,Ethylidene
0702_3,Twist
0217_2,Ethylidene
0252_2,Twist
0683_2,H Dissociation
0829_3,Ethylidene
0781_5,Ethylidene
0168_4,Ethylidene
0739_5,H Dissociation
0544_4,Twist
0195_4,Twist
0097_3,Twist
0446_3,H Dissociation
0891_3,Twist
0403_3,CC Dissociation Ethylidene
0116_2,Twist
0955_2,Ethylidene
0582_2,Ethylidene
0153_2,Twist
0910_2,Twist
0857_5,Ethylidene
0722_6,Ethylidene
0606_2,H Dissociation
0292_2,Twist
0643_2,Twist
0313_3,Ethylidene
0211_4,H Dissociation
0254_4,Twist
0678_4,Ethylidene
0440_5,Ethylidene
0507_2,Twist
0542_2,Ethylidene
0193_2,Twist
0057_3,Twist
0814_3,Ethylidene
0012_3,Ethylidene
0851_3,Ethylidene
0328_5,Ethylidene
0110_4,Ethylidene
0584_4,Ethylidene
0155_4,Twist
0888_2,Twist
0622_3,Ethylidene
0667_3,Ethylidene
0518_5,Ethylidene
0720_4,H Dissociation
0499_4,HH Dissociation
0372_2,Ethylidene
0909_3,Twist
0337_2,Twist
0523_3,Twist
0566_3,H Dissociation
0421_4,Ethylidene
0349_4,Ethylidene
0830_2,H Dissociation
0073_2,Twist
0951_6,CC Dissociation Ethylidene
0875_2,Ethylidene
0036_2,Twist
0055_3,Ethylidene
0816_3,Twist
0484_3,Ethylidene
0853_3,Ethylidene
0228_2,H Dissociation
0951_4,Ethylidene
0914_4,Ethylidene
0895_5,H Dissociation
0407_5,Ethylidene
0505_2,Ethylidene
0540_2,Ethylidene
0778_3,Ethylidene
0191_2,Ethylidene
0785_3,Twist
0354_3,Twist
0129_2,Twist
0311_3,Ethylidene
0256_4,H Dissociation
0687_4,Ethylidene
0604_2,Twist
0290_2,Twist
0479_3,Twist
0552_10,Ethylidene
0641_2,Twist
0249_3,Twist
0698_3,H Dissociation
0832_2,H Dissociation
0071_2,H Dissociation
0877_2,Ethylidene
0034_2,Ethylidene
0328_7,Ethylidene
0719_2,Twist
0521_3,Twist
0564_3,Ethylidene
0370_2,Ethylidene
0599_3,Ethylidene
0148_3,Twist
0335_2,CC Dissociation
0620_3,Ethylidene
0418_2,Twist
0665_3,Twist
0767_4,Ethylidene
0722_4,Ethylidene
0077_4,Twist
0032_4,H Migration Saddle
0308_2,Ethylidene
0936_3,Ethylidene
0175_3,Ethylidene
0289_3,Twist
0460_2,Twist
0425_2,H Dissociation
0527_5,Ethylidene
0562_5,Ethylidene
0376_4,Ethylidene
0009_2,CC Dissociation
0231_3,Twist
0781_7,Ethylidene
0645_6,Ethylidene
0559_3,Ethylidene
0761_2,Twist
0188_3,Twist
0724_2,Ethylidene
0956_12,Ethylidene
0114_2,Ethylidene
0208_7,Ethylidene
0957_2,Twist
0369_3,Ethylidene
0075_6,Ethylidene
0580_2,Twist
0151_2,Ethylidene
0482_5,Ethylidene
0503_4,Ethylidene
0197_4,Ethylidene
0095_3,Ethylidene
0444_3,Twist
0893_3,Ethylidene
0639_2,Twist
0215_2,Twist
0250_2,Twist
0068_3,Twist
0352_5,Twist
0602_4,H Dissociation
0647_4,Twist
0745_3,Twist
0394_3,Ethylidene
0700_3,Twist
0538_2,Twist
0394_2,Ethylidene
0745_2,Twist
0538_3,Twist
0700_2,Twist
0352_4,Twist
0215_3,Twist
0068_2,CC Dissociation
0250_3,Twist
0444_2,Twist
0095_2,Ethylidene
0401_2,Twist
0639_3,Twist
0893_2,Ethylidene
0503_5,Ethylidene
0197_5,Ethylidene
0482_4,H Dissociation
0810_4,Ethylidene
0208_6,Ethylidene
0956_13,Ethylidene
0151_3,Ethylidene
0580_3,Twist
0075_7,Ethylidene
0369_2,Ethylidene
0188_2,H Migration Saddle
0761_3,Twist
0559_2,H Dissociation
0645_7,Ethylidene
0724_3,H Dissociation
0231_2,Twist
0781_6,Ethylidene
0274_2,Twist
0527_4,Ethylidene
0562_4,Ethylidene
0658_2,Twist
0460_3,Twist
0289_2,Twist
0425_3,H Dissociation
0308_3,Ethylidene
0130_2,Twist
0175_2,Twist
0936_2,Ethylidene
0032_5,Ethylidene
0767_5,Ethylidene
0722_5,Ethylidene
0620_2,Twist
0665_2,Twist
0148_2,Twist
0599_2,Ethylidene
0521_2,Twist
0719_3,Twist
0564_2,Twist
0071_3,H Dissociation
0698_2,H Dissociation
0249_2,Twist
0328_6,Ethylidene
0877_3,Ethylidene
0136_4,Ethylidene
0930_4,Twist
0604_3,Twist
0641_3,Twist
0479_2,Twist
0290_3,Twist
0743_4,Ethylidene
0868_4,Ethylidene
0687_5,Ethylidene
0256_5,H Dissociation
0354_2,Twist
0785_2,Ethylidene
0311_2,H Dissociation
0129_3,Twist
0191_3,Ethylidene
0778_2,Ethylidene
0540_3,Twist
0407_4,Ethylidene
0895_4,Ethylidene
0951_5,Ethylidene
0484_2,Ethylidene
0816_2,H Migration Saddle
0055_2,H Migration Saddle
0228_3,H Migration Saddle 3
0853_2,Ethylidene
0010_2,Twist
0523_4,Twist
0464_3,Ethylidene
0619_2,Twist
0421_3,Ethylidene
0853_6,Ethylidene
0134_2,Twist
0349_3,Ethylidene
0171_2,Twist
0932_2,H Dissociation
0875_5,Ethylidene
0622_4,Ethylidene
0765_3,Ethylidene
0720_3,Ethylidene
0518_2,H Dissociation
0235_2,Ethylidene
0499_3,Ethylidene
0270_2,Twist
0909_4,Twist
0263_8,Ethylidene
0440_2,Ethylidene
0091_2,Ethylidene
0678_3,Ethylidene
0405_2,Ethylidene
0897_2,Twist
0814_4,Ethylidene
0146_9,CC Dissociation
0057_4,Twist
0851_4,H Dissociation
0953_3,CC Dissociation
0110_3,Ethylidene
0328_2,Ethylidene
0916_3,Ethylidene
0249_6,Twist
0155_3,Twist
0584_3,Ethylidene
0579_3,Ethylidene
0390_2,Twist
0741_2,Twist
0704_2,Twist
0029_2,Twist
0211_3,H Dissociation
0685_3,Ethylidene
0254_3,Twist
0739_2,Twist
0195_3,CC Dissociation
0544_3,Twist
0097_4,Twist
0891_4,Twist
0582_5,Ethylidene
0480_2,Ethylidene
0269_3,Twist
0812_2,Twist
0051_2,Twist
0857_2,Ethylidene
0308_7,Ethylidene
0014_2,H Dissociation
0600_3,Ethylidene
0438_2,H Dissociation
0645_3,Twist
0294_3,Ethylidene
0396_4,Ethylidene
0683_5,Ethylidene
0350_2,Ethylidene
0168_3,Ethylidene
0781_2,Ethylidene
0315_2,Twist
0462_5,Ethylidene
0525_2,Twist
0560_2,H Dissociation
0389_3,H Dissociation
0095_6,Ethylidene
0758_3,Ethylidene
0075_3,Ethylidene
0836_3,H Dissociation
0151_7,Ethylidene
0873_3,Ethylidene
0208_2,Ethylidene
0132_4,Twist
0177_4,Ethylidene
0934_4,CC Dissociation
0624_2,Twist
0459_3,Ethylidene
0088_3,Ethylidene
0661_2,Twist
0374_3,Twist
0109_2,Twist
0331_3,Ethylidene
0233_4,Ethylidene
0276_4,Twist
0233_5,Ethylidene
0374_2,Twist
0331_2,Twist
0624_3,Twist
0088_2,H Dissociation
0459_2,H Dissociation
0726_4,Ethylidene
0934_5,CC Dissociation
0177_5,Ethylidene
0151_6,Ethylidene
0836_2,H Dissociation
0075_2,H Migration Saddle
0208_3,Ethylidene
0873_2,Twist
0030_2,Twist
0525_3,Twist
0758_2,Ethylidene
0095_7,Ethylidene
0389_2,H Dissociation
0560_3,Twist
0462_4,Twist
0781_3,Twist
0168_2,Ethylidene
0315_3,Twist
0683_4,Ethylidene
0396_5,Ethylidene
0438_3,H Dissociation
0600_2,Ethylidene
0294_2,Ethylidene
0645_2,Twist
0812_3,Ethylidene
0269_2,H Dissociation
0480_3,Twist
0308_6,Ethylidene
0857_3,CC Dissociation Ethylidene
0582_4,Ethylidene
0153_4,Ethylidene
0097_5,Twist
0739_3,Twist
0544_2,Twist
0195_2,CC Dissociation
0211_2,H Dissociation
0029_3,Ethylidene
0254_2,Twist
0685_2,Ethylidene
0606_4,H Dissociation
0741_3,Twist
0390_3,Twist
0579_2,H Dissociation
0704_3,Twist
0328_3,Ethylidene
0110_2,Twist
0953_2,Twist
0584_2,Ethylidene
0155_2,Twist
0916_2,Twist
0146_8,CC Dissociation
0814_5,Ethylidene
0851_5,H Dissociation
0542_4,Ethylidene
0678_2,Twist
0091_3,Ethylidene
0440_3,Ethylidene
0897_3,Twist
0405_3,H Dissociation
0263_9,Ethylidene
0235_3,H Dissociation
0048_2,Twist
0499_2,Ethylidene
0765_2,Twist
0290_6,Ethylidene
0518_3,H Dissociation
0720_2,H Dissociation
0830_4,H Dissociation
0875_4,Ethylidene
0134_3,Twist
0228_6,Ethylidene
0798_2,Ethylidene
0932_3,H Dissociation
0171_3,Twist
0349_2,Ethylidene
0464_2,Ethylidene
0421_2,Ethylidene
0540_4,Ethylidene
0191_4,Ethylidene
0442_3,Twist
0895_3,Ethylidene
0407_3,Ethylidene
0875_6,Ethylidene
0112_2,Ethylidene
0951_2,H Dissociation
0586_2,Twist
0157_2,H Dissociation
0914_2,Twist
0853_5,Ethylidene
0228_4,Ethylidene
0604_4,Ethylidene
0290_4,Ethylidene
0743_3,H Dissociation
0392_3,Ethylidene
0213_2,Twist
0868_3,Twist
0256_2,Ethylidene
0687_2,Ethylidene
0129_4,Ethylidene
0311_5,H Dissociation
0466_2,Twist
0423_2,Ethylidene
0249_5,Twist
0698_5,Ethylidene
0071_4,Twist
0877_4,Ethylidene
0136_3,Ethylidene
0930_3,Twist
0173_3,Twist
0767_2,Twist
0722_2,Ethylidene
0599_5,Ethylidene
0148_5,Twist
0809_2,Twist
0272_3,H Dissociation
0527_3,Ethylidene
0562_3,Ethylidene
0460_4,Twist
0308_4,Ethylidene
0834_2,Twist
0077_2,Twist
0871_2,CC Dissociation
0032_2,Twist
0626_3,Twist
0663_3,Twist
0761_4,Ethylidene
0376_2,H Dissociation
0333_2,Twist
0095_5,Ethylidene
0893_5,Ethylidene
0639_4,Twist
0503_2,Twist
0546_2,H Dissociation
0462_6,Ethylidene
0197_2,Twist
0810_3,Ethylidene
0482_3,H Dissociation
0016_3,H Dissociation
0855_3,Ethylidene
0151_4,Twist
0602_2,Twist
0296_2,H Dissociation
0647_2,Twist
0929_2,Twist
0352_3,Twist
0215_4,Ethylidene
0352_2,Twist
0929_3,Ethylidene
0783_2,Twist
0317_2,Twist
0602_3,Twist
0647_3,Twist
0151_5,Ethylidene
0369_4,Ethylidene
0934_6,CC Dissociation
0482_2,H Dissociation
0177_6,Ethylidene
0810_2,Twist
0053_2,H Dissociation
0855_2,Twist
0016_2,H Dissociation
0503_3,Ethylidene
0197_3,Ethylidene
0546_3,Ethylidene
0095_4,Ethylidene
0893_4,Ethylidene
0376_3,Ethylidene
0333_3,Ethylidene
0231_4,Twist
0188_4,Twist
0761_5,Ethylidene
0626_2,Twist
0663_2,Ethylidene
0077_3,Twist
0834_3,Ethylidene
0032_3,Twist
0871_3,CC Dissociation
0308_5,Ethylidene
0653_10,Ethylidene
0460_5,Twist
0527_2,Twist
0562_2,Ethylidene
0237_2,Twist
0272_2,H Dissociation
0148_4,Twist
0599_4,Ethylidene
0620_4,Ethylidene
0665_4,Twist
0767_3,Twist
0722_3,Ethylidene
0136_2,Ethylidene
0814_6,Ethylidene
0173_2,Twist
0930_2,Twist
0698_4,H Dissociation
0249_4,Twist
0877_5,Ethylidene
0564_4,H Dissociation
0423_3,Ethylidene
0785_4,Twist
0311_4,H Dissociation
0129_5,Twist
0868_2,Twist
0213_3,Ethylidene
0687_3,Ethylidene
0256_3,H Dissociation
0392_2,H Dissociation
0743_2,H Dissociation
0706_2,CC Dissociation
0604_5,Twist
0479_4,Twist
0290_5,Ethylidene
0816_4,Twist
0055_4,Ethylidene
0228_5,Ethylidene
0853_4,Ethylidene
0951_3,Ethylidene
0112_3,H Dissociation
0914_3,Ethylidene
0157_3,H Dissociation
0586_3,Ethylidene
0442_2,Twist
0093_2,CC Dissociation
0407_2,Ethylidene
0895_2,Ethylidene
0778_4,Ethylidene
0368_3,H Dissociation
0913_2,Twist
0150_2,Ethylidene
0956_2,Ethylidene
0115_2,H Dissociation
0483_5,CC Dissociation
0547_4,Twist
0502_4,Ethylidene
0638_2,Twist
0400_3,Twist
0094_3,Twist
0445_3,Ethylidene
0759_6,CC Dissociation
0251_2,Ethylidene
0069_3,Twist
0680_2,Ethylidene
0214_2,Ethylidene
0839_9,Ethylidene
0928_4,Ethylidene
0353_5,Twist
0539_2,Ethylidene
0395_3,Twist
0835_4,Twist
0174_3,Ethylidene
0268_6,Ethylidene
0131_3,Twist
0309_2,Ethylidene
0424_2,Ethylidene
0461_2,Ethylidene
0288_3,Twist
0659_3,H Dissociation
0563_5,Ethylidene
0332_4,H Migration Saddle
0377_4,Twist
0275_3,Twist
0008_2,Ethylidene
0230_3,H Dissociation
0725_2,Twist
0558_3,Twist
0189_3,H Dissociation
0760_2,Ethylidene
0662_5,Twist
0035_2,Ethylidene
0876_2,H Dissociation
0248_3,Twist
0070_2,Ethylidene
0833_2,Twist
0699_3,Twist
0565_3,Twist
0718_2,Twist
0520_3,Twist
0422_4,Ethylidene
0273_5,Ethylidene
0334_2,Twist
0598_3,Twist
0371_2,Ethylidene
0149_3,H Migration Saddle
0664_3,Ethylidene
0621_3,Ethylidene
0419_2,H Dissociation
0723_4,H Dissociation
0852_3,H Dissociation
0011_3,Twist
0229_2,H Dissociation
0817_3,CC Dissociation Ethylidene
0054_3,Ethylidene
0485_3,H Dissociation
0587_4,Twist
0915_4,Twist
0950_4,CC Dissociation
0552_8,Ethylidene
0443_5,Ethylidene
0541_2,Ethylidene
0190_2,Ethylidene
0779_3,Ethylidene
0504_2,CC Dissociation
0128_2,CC Dissociation
0310_3,Twist
0784_3,Twist
0257_4,Ethylidene
0686_4,Ethylidene
0653_8,Ethylidene
0393_5,Ethylidene
0478_3,Twist
0291_2,Twist
0640_2,Twist
0605_2,Twist
0291_3,Twist
0478_2,Twist
0605_3,Twist
0393_4,Ethylidene
0653_9,Ethylidene
0742_4,CC Dissociation
0686_5,Twist
0257_5,Ethylidene
0310_2,Twist
0128_3,H Migration Saddle
0355_2,Ethylidene
0784_2,Twist
0779_2,H Dissociation
0190_3,Ethylidene
0541_3,Ethylidene
0504_3,CC Dissociation
0406_4,Ethylidene
0894_4,Twist
0443_4,Twist
0552_9,Ethylidene
0950_5,CC Dissociation
0229_3,H Dissociation
0011_2,Twist
0852_2,H Dissociation
0485_2,H Dissociation
0933_6,Ethylidene
0054_2,Ethylidene
0817_2,Twist
0723_5,Twist
0664_2,Ethylidene
0419_3,H Dissociation
0621_2,Ethylidene
0334_3,Twist
0149_2,H Dissociation
0371_3,H Dissociation
0598_2,Twist
0273_4,Ethylidene
0565_2,Twist
0520_2,Twist
0718_3,Twist
0876_3,Ethylidene
0035_3,Ethylidene
0699_2,Twist
0833_3,H Migration Saddle
0248_2,Ethylidene
0931_4,Ethylidene
0662_4,Twist
0627_4,Ethylidene
0189_2,Ethylidene
0558_2,Ethylidene
0275_2,Twist
0780_6,Twist
0230_2,H Dissociation
0008_3,Twist
0332_5,Ethylidene
0563_4,H Dissociation
0659_2,Ethylidene
0288_2,Twist
0461_3,Ethylidene
0937_2,Twist
0481_6,Ethylidene
0174_2,Ethylidene
0309_3,Ethylidene
0131_2,Ethylidene
0835_5,Twist
0539_3,Twist
0701_2,Twist
0395_2,Twist
0744_2,Twist
0353_4,Twist
0928_5,Ethylidene
0839_8,Ethylidene
0680_3,Ethylidene
0069_2,Twist
0251_3,Twist
0214_3,Twist
0400_2,Twist
0892_2,Twist
0638_3,Ethylidene
0759_7,CC Dissociation
0445_2,Twist
0094_2,Twist
0547_5,Twist
0502_5,Ethylidene
0483_4,Twist
0913_3,Twist
0368_2,H Dissociation
0115_3,H Dissociation
0956_3,Ethylidene
0483_6,CC Dissociation
0935_2,Twist
0176_2,Ethylidene
0133_2,Ethylidene
0759_5,CC Dissociation
0502_7,Ethylidene
0426_3,Twist
0277_2,Ethylidene
0232_2,H Dissociation
0849_3,Ethylidene
0108_4,Ethylidene
0625_4,Ethylidene
0727_3,Ethylidene
0762_3,Twist
0015_4,Ethylidene
0268_5,Ethylidene
0481_4,Ethylidene
0911_3,Twist
0583_3,Ethylidene
0117_3,Ethylidene
0954_3,Ethylidene
0402_2,Ethylidene
0890_2,Twist
0013_19,CC Dissociation
0447_2,Twist
0563_6,Ethylidene
0096_2,Twist
0194_5,Twist
0738_4,Ethylidene
0780_4,Twist
0828_2,Twist
0253_3,CC Dissociation
0703_2,Ethylidene
0397_2,Ethylidene
0662_6,Ethylidene
0746_2,Twist
0644_5,Ethylidene
0710_8,CC Dissociation
0601_5,Ethylidene
0585_5,Ethylidene
0952_5,Ethylidene
0329_4,Ethylidene
0013_2,CC Dissociation
0850_2,Ethylidene
0487_2,Twist
0056_2,Twist
0815_2,Ethylidene
0192_3,Ethylidene
0543_3,Twist
0506_3,H Dissociation
0441_4,Ethylidene
0312_2,Twist
0357_2,Ethylidene
0786_2,Twist
0273_6,Ethylidene
0642_3,Twist
0293_3,H Dissociation
0705_4,Ethylidene
0740_4,Ethylidene
0874_3,Ethylidene
0037_3,Twist
0950_7,CC Dissociation
0831_3,Twist
0933_4,Ethylidene
0618_4,Ethylidene
0567_2,Twist
0443_6,Ethylidene
0522_2,Twist
0336_3,H Dissociation
0908_2,Ethylidene
0373_3,Twist
0234_4,Ethylidene
0721_5,Ethylidene
0764_5,Ethylidene
0666_2,Twist
0623_2,Ethylidene
0666_3,Ethylidene
0623_3,Ethylidene
0889_2,Twist
0721_4,H Dissociation
0764_4,Ethylidene
0498_4,Ethylidene
0234_5,Ethylidene
0336_2,H Dissociation
0373_2,Twist
0908_3,Ethylidene
0443_7,Ethylidene
0567_3,CC Dissociation
0522_3,Twist
0420_4,Ethylidene
0465_4,CC Dissociation Ethylidene
0933_5,Ethylidene
0950_6,CC Dissociation
0037_2,H Dissociation
0874_2,Ethylidene
0072_2,Twist
0831_2,Twist
0759_14,CC Dissociation
0705_5,Ethylidene
0578_4,Ethylidene
0293_2,H Dissociation
0642_2,Twist
0607_2,H Dissociation
0312_3,Ethylidene
0273_7,Ethylidene
0357_3,Ethylidene
0684_4,Twist
0210_4,Ethylidene
0679_4,Twist
0543_2,Twist
0192_2,Ethylidene
0506_2,H Dissociation
0850_3,Ethylidene
0013_3,Twist
0815_3,Ethylidene
0056_3,Twist
0487_3,Ethylidene
0585_4,H Dissociation
0952_4,Ethylidene
0644_4,Ethylidene
0601_4,Ethylidene
0710_9,CC Dissociation
0703_3,Ethylidene
0746_3,Ethylidene
0253_2,Twist
0682_2,Twist
0216_2,Ethylidene
0332_6,Twist
0780_5,Twist
0194_4,Twist
0013_18,CC Dissociation
0890_3,Twist
0402_3,H Dissociation
0563_7,Ethylidene
0583_2,Ethylidene
0911_2,Ethylidene
0152_2,Ethylidene
0954_2,Ethylidene
0710_10,CC Dissociation
0117_2,H Migration Saddle
0481_5,Ethylidene
0268_4,Ethylidene
0727_2,Ethylidene
0762_2,Twist
0089_4,H Dissociation
0625_5,Ethylidene
0330_4,Twist
0108_5,H Dissociation
0277_3,Ethylidene
0849_2,Twist
0232_3,H Dissociation
0426_2,Twist
0502_6,Ethylidene
0463_2,Twist
0759_4,CC Dissociation
0388_4,Ethylidene
0031_4,Twist
0837_4,Twist
0176_3,Ethylidene
0133_3,Ethylidene
0400_5,Ethylidene
0445_5,Ethylidene
0547_2,Twist
0196_2,Ethylidene
0502_2,Ethylidene
0854_3,Ethylidene
0017_3,Twist
0811_3,H Dissociation
0052_3,Twist
0483_3,Twist
0956_4,Ethylidene
0115_4,Twist
0539_4,Twist
0395_5,Twist
0297_2,Twist
0646_2,Twist
0603_2,Twist
0782_3,H Dissociation
0353_3,Twist
0251_4,Ethylidene
0680_4,H Dissociaiton Ethylidene
0214_4,Twist
0563_3,H Dissociation
0013_20,CC Dissociation
0309_4,Ethylidene
0033_2,Ethylidene
0870_2,Twist
0076_2,Ethylidene
0835_2,Twist
0583_6,Ethylidene
0662_3,Twist
0746_7,H Migration Saddle
0627_3,Ethylidene
0558_5,Ethylidene
0275_5,Twist
0332_2,Twist
0377_2,H Migration Saddle
0422_2,Ethylidene
0506_6,H Dissociation
0467_2,H Dissociation
0192_6,Ethylidene
0565_5,Twist
0520_5,Twist
0035_4,Ethylidene
0876_4,Ethylidene
0172_3,Twist
0931_3,H Dissociation
0013_7,CC Dissociation
0723_2,H Dissociation
0766_2,Twist
0419_4,H Dissociation
0334_4,Ethylidene
0371_4,Ethylidene
0808_2,Twist
0273_3,Ethylidene
0541_4,Twist
0190_4,Ethylidene
0894_3,Twist
0406_3,Ethylidene
0092_3,Ethylidene
0443_3,Ethylidene
0759_10,CC Dissociation
0587_2,Twist
0915_2,Twist
0156_2,Twist
0874_6,Ethylidene
0950_2,Twist
0113_2,Twist
0605_4,Twist
0707_3,Twist
0742_3,CC Dissociation
0393_3,Ethylidene
0257_2,Ethylidene
0075_10,Twist
0686_2,Ethylidene
0212_2,H Dissociation
0869_3,Ethylidene
0128_4,Twist
0686_3,Twist
0257_3,Ethylidene
0869_2,Ethylidene
0212_3,Ethylidene
0707_2,Ethylidene
0393_2,Ethylidene
0742_2,CC Dissociation
0478_4,Ethylidene
0852_4,H Dissociation
0485_4,H Dissociation
0054_4,Ethylidene
0915_3,Twist
0759_11,CC Dissociation
0587_3,Twist
0113_3,Ethylidene
0950_3,CC Dissociation
0874_7,Twist
0406_2,Twist
0894_2,Twist
0443_2,Ethylidene
0092_2,Ethylidene
0779_4,Ethylidene
0273_2,Twist
0236_2,H Dissociation
0334_5,Ethylidene
0149_4,Ethylidene
0371_5,Ethylidene
0723_3,H Dissociation
0766_3,Ethylidene
0815_6,Ethylidene
0056_6,Ethylidene
0931_2,Ethylidene
0172_2,Ethylidene
0013_6,CC Dissociation
0137_2,Ethylidene
0248_4,Ethylidene
0565_4,Twist
0520_4,Twist
0422_3,Ethylidene
0467_3,Ethylidene
0949_2,Ethylidene
0332_3,Twist
0377_3,Twist
0275_4,Twist
0558_4,Ethylidene
0746_6,Ethylidene
0662_2,Ethylidene
0627_2,Twist
0033_3,Ethylidene
0835_3,Twist
0076_3,H Dissociation
0174_4,Ethylidene
0309_5,Ethylidene
0659_4,Ethylidene
0563_2,H Dissociation
0680_5,Ethylidene
0316_2,Ethylidene
0353_2,Twist
0782_2,H Dissociation
0928_3,Ethylidene
0646_3,Twist
0297_3,Twist
0603_3,Twist
0395_4,Twist
0956_5,Ethylidene
0017_2,Ethylidene
0854_2,H Dissociation
0483_2,Twist
0052_2,Twist
0811_2,Ethylidene
0196_3,Ethylidene
0547_3,Twist
0502_3,Ethylidene
0400_4,Ethylidene
0445_4,Ethylidene
0426_5,Ethylidene
0388_3,Ethylidene
0561_2,CC Dissociation
0445_6,Ethylidene
0759_3,CC Dissociation
0524_2,H Dissociation
0872_3,Twist
0031_3,Twist
0956_7,Ethylidene
0209_2,Twist
0837_3,Twist
0133_4,H Dissociation
0762_5,Ethylidene
0458_3,Twist
0660_2,Twist
0089_3,H Dissociation
0625_2,Twist
0108_2,H Dissociation
0330_3,Twist
0375_3,Ethylidene
0232_4,Ethylidene
0194_3,Twist
0738_2,Twist
0500_3,H Dissociation
0583_5,Ethylidene
0006_8,Ethylidene
0015_2,Twist
0856_2,Ethylidene
0268_3,Ethylidene
0481_2,Ethylidene
0050_2,H Dissociation
0813_2,Twist
0644_3,Ethylidene
0558_6,Ethylidene
0295_3,Twist
0601_3,Ethylidene
0439_2,Twist
0703_4,Ethylidene
0746_4,Ethylidene
0314_2,Ethylidene
0351_2,Twist
0780_2,Twist
0169_3,Twist
0275_6,Twist
0404_2,Twist
0896_2,Twist
0441_2,Twist
0679_3,H Dissociation
0090_2,Twist
0192_5,Twist
0506_5,H Dissociation
0013_4,CC Dissociation
0850_4,Ethylidene
0056_4,Twist
0815_4,Ethylidene
0917_3,Twist
0585_3,Ethylidene
0952_3,Ethylidene
0329_2,Twist
0705_2,Ethylidene
0391_2,Twist
0578_3,Twist
0740_2,Twist
0642_5,Twist
0293_5,H Dissociation
0382_8,Ethylidene
0357_4,Ethylidene
0684_3,Twist
0028_2,Ethylidene
0210_3,Ethylidene
0522_4,Twist
0618_2,Ethylidene
0420_3,Ethylidene
0465_3,Ethylidene
0348_3,Twist
0933_2,Ethylidene
0170_2,H Migration Saddle
0135_2,Twist
0874_5,Ethylidene
0759_13,CC Dissociation
0721_3,H Dissociation
0519_2,Twist
0764_3,Twist
0271_2,Ethylidene
0498_3,Ethylidene
0049_3,Twist
0234_2,Twist
0336_5,Twist
0336_4,Ethylidene
0373_4,Twist
0049_2,Twist
0498_2,Twist
0271_3,Ethylidene
0234_3,Ethylidene
0519_3,Twist
0721_2,H Dissociation
0764_2,Twist
0874_4,Ethylidene
0759_12,CC Dissociation
0831_4,Twist
0170_3,Twist
0933_3,Ethylidene
0799_2,H Dissociation
0348_2,Twist
0420_2,Ethylidene
0618_3,Twist
0465_2,Twist
0522_5,H Dissociation
0255_2,Twist
0684_2,H Dissociation
0210_2,Ethylidene
0334_6,Ethylidene
0028_3,Ethylidene
0382_9,Ethylidene
0293_4,H Dissociation
0642_4,Twist
0705_3,H Dissociation
0740_3,Ethylidene
0578_2,Twist
0585_2,Ethylidene
0917_2,Twist
0154_2,Twist
0329_3,Ethylidene
0952_2,Ethylidene
0111_2,Twist
0013_5,CC Dissociation
0815_5,Ethylidene
0056_5,Twist
0192_4,Ethylidene
0506_4,H Dissociation
0896_3,Twist
0404_3,Twist
0090_3,Twist
0679_2,H Dissociation
0441_3,Ethylidene
0314_3,Ethylidene
0169_2,Twist
0780_3,Twist
0746_5,Ethylidene
0295_2,Twist
0644_2,Ethylidene
0439_3,Ethylidene
0601_2,Ethylidene
0015_3,Ethylidene
0481_3,Ethylidene
0268_2,Twist
0583_4,Ethylidene
0954_4,Ethylidene
0117_4,Twist
0513_8,Ethylidene
0545_2,Twist
0194_2,Twist
0500_2,H Dissociation
0738_3,Ethylidene
0849_4,Ethylidene
0330_2,Ethylidene
0108_3,H Dissociation
0375_2,H Dissociation
0089_2,H Dissociation
0660_3,Ethylidene
0458_2,Ethylidene
0625_3,Twist
0762_4,Ethylidene
0133_5,H Dissociation
0956_6,Ethylidene
0031_2,Twist
0872_2,Twist
